film_ref	title	tfidf_cluster	tc_pattern	has_shotlist	has_timecodes	has_grampian_tc	has_standard_tc	desc_word_count
(filmRef)12875	[GRAMPIAN TELEVISION NEWS TAPE L1186]		B_grampian_embedded	True	False	True	False	322
(filmRef)12876	[GRAMPIAN TELEVISION NEWS TAPE L1187]	8.0	B_grampian_embedded	True	False	True	False	608
(filmRef)12877	[GRAMPIAN TELEVISION NEWS TAPE L1188]	8.0	B_grampian_embedded	True	False	True	False	362
(filmRef)12878	[GRAMPIAN TELEVISION NEWS TAPE L1189]	8.0	B_grampian_embedded	True	False	True	False	725
(filmRef)12879	[GRAMPIAN TELEVISION NEWS TAPE L1190]	8.0	B_grampian_embedded	True	False	True	False	736
(filmRef)12880	[GRAMPIAN TELEVISION NEWS TAPE L1191]	8.0	B_grampian_embedded	True	False	True	False	642
(filmRef)12881	[GRAMPIAN TELEVISION NEWS TAPE L1192]	8.0	B_grampian_embedded	True	False	True	False	609
(filmRef)12882	[GRAMPIAN TELEVISION NEWS TAPE L1193]	8.0	B_grampian_embedded	True	False	True	False	660
(filmRef)12883	[GRAMPIAN TELEVISION NEWS TAPE L1194]	8.0	B_grampian_embedded	True	False	True	False	779
(filmRef)12884	[GRAMPIAN TELEVISION NEWS TAPE L1195]	8.0	B_grampian_embedded	True	False	True	False	647
(filmRef)12885	[GRAMPIAN TELEVISION NEWS TAPE L1196]	8.0	B_grampian_embedded	True	False	True	False	688
(filmRef)12886	[GRAMPIAN TELEVISION NEWS TAPE L1197]	8.0	B_grampian_embedded	True	False	True	False	663
(filmRef)12887	[GRAMPIAN TELEVISION NEWS TAPE L1198]	8.0	B_grampian_embedded	True	False	True	False	687
(filmRef)12888	[GRAMPIAN TELEVISION NEWS TAPE L1199]	8.0	B_grampian_embedded	True	False	True	False	685
(filmRef)12889	[GRAMPIAN TELEVISION NEWS TAPE L1200]	8.0	B_grampian_embedded	True	False	True	False	671
(filmRef)1288A	WICK SHOPPING WEEK, PRIMARY SCHOOL SPORTS	14.0	A_standard_shotlist_tc	True	True	False	True	63
(filmRef)1288B	CARNIVAL PROCESSION AND CROWNING OF HERRING QUEEN	19.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)1288C	YOU AND YOUR MONEY	14.0	A_standard_shotlist_tc	True	True	False	True	93
(filmRef)1289	SETTING UP THE BOLEX S-221 (PROJECTOR)	13.0	A_standard_shotlist_tc	True	True	False	True	108
(filmRef)12890	[GRAMPIAN TELEVISION NEWS TAPE L1201]	8.0	B_grampian_embedded	True	False	True	False	590
(filmRef)12891	[GRAMPIAN TELEVISION NEWS TAPE L1202]	8.0	B_grampian_embedded	True	False	True	False	564
(filmRef)12892	[GRAMPIAN TELEVISION NEWS TAPE L1203]	8.0	B_grampian_embedded	True	False	True	False	756
(filmRef)12893	[GRAMPIAN TELEVISION NEWS TAPE L1204]	8.0	B_grampian_embedded	True	False	True	False	759
(filmRef)12894	[GRAMPIAN TELEVISION NEWS TAPE L1205]	8.0	B_grampian_embedded	True	False	True	False	683
(filmRef)12895	[GRAMPIAN TELEVISION NEWS TAPE L1206]	8.0	B_grampian_embedded	True	False	True	False	762
(filmRef)12896	[GRAMPIAN TELEVISION NEWS TAPE L1207]	8.0	B_grampian_embedded	True	False	True	False	761
(filmRef)12897	[GRAMPIAN TELEVISION NEWS TAPE L1208]	8.0	B_grampian_embedded	True	False	True	False	1134
(filmRef)12898	[GRAMPIAN TELEVISION NEWS TAPE L1209]	8.0	B_grampian_embedded	True	False	True	False	694
(filmRef)12899	[GRAMPIAN TELEVISION NEWS TAPE L1210]	8.0	B_grampian_embedded	True	False	True	False	855
(filmRef)1290	(ARRAN FARMERS SOCIETY ANNUAL FAIR 1951)	2.0	A_standard_shotlist_tc	True	True	False	True	231
(filmRef)12900	[GRAMPIAN TELEVISION NEWS TAPE L1211]	8.0	B_grampian_embedded	True	False	True	False	632
(filmRef)12901	[GRAMPIAN TELEVISION NEWS TAPE L1212]	8.0	B_grampian_embedded	True	False	True	False	547
(filmRef)12902	[GRAMPIAN TELEVISION NEWS TAPE L1213]	8.0	B_grampian_embedded	True	False	True	False	809
(filmRef)12903	[GRAMPIAN TELEVISION NEWS TAPE L1214]	8.0	B_grampian_embedded	True	False	True	False	608
(filmRef)12904	[GRAMPIAN TELEVISION NEWS TAPE L1215]	8.0	B_grampian_embedded	True	False	True	False	733
(filmRef)12905	[GRAMPIAN TELEVISION NEWS TAPE L1216]	8.0	B_grampian_embedded	True	False	True	False	606
(filmRef)12906	[GRAMPIAN TELEVISION NEWS TAPE L1217]	8.0	B_grampian_embedded	True	False	True	False	777
(filmRef)12907	[GRAMPIAN TELEVISION NEWS TAPE L1218]	8.0	B_grampian_embedded	True	False	True	False	682
(filmRef)12908	[GRAMPIAN TELEVISION NEWS TAPE L1219]	8.0	B_grampian_embedded	True	False	True	False	751
(filmRef)12909	[GRAMPIAN TELEVISION NEWS TAPE L1220]	8.0	B_grampian_embedded	True	False	True	False	773
(filmRef)1291	BROXBURN GALA DAY AND CROWNING OF QUEEN	19.0	A_standard_shotlist_tc	True	True	False	True	213
(filmRef)12910	[GRAMPIAN TELEVISION NEWS TAPE L1221]	8.0	B_grampian_embedded	True	False	True	False	668
(filmRef)12911	[GRAMPIAN TELEVISION NEWS TAPE L1222]	8.0	B_grampian_embedded	True	False	True	False	739
(filmRef)12912	[GRAMPIAN TELEVISION NEWS TAPE L1223]	8.0	B_grampian_embedded	True	False	True	False	723
(filmRef)12913	[GRAMPIAN TELEVISION NEWS TAPE L1224]	8.0	B_grampian_embedded	True	False	True	False	775
(filmRef)12914	[GRAMPIAN TELEVISION NEWS TAPE L1225]	8.0	B_grampian_embedded	True	False	True	False	646
(filmRef)12915	[GRAMPIAN TELEVISION NEWS TAPE L1226]	8.0	B_grampian_embedded	True	False	True	False	651
(filmRef)12916	[GRAMPIAN TELEVISION NEWS TAPE L1227]	8.0	B_grampian_embedded	True	False	True	False	810
(filmRef)12917	[GRAMPIAN TELEVISION NEWS TAPE L1228]	8.0	B_grampian_embedded	True	False	True	False	633
(filmRef)12918	[GRAMPIAN TELEVISION NEWS TAPE L1229]	8.0	B_grampian_embedded	True	False	True	False	671
(filmRef)12919	[GRAMPIAN TELEVISION NEWS TAPE L1230]	8.0	B_grampian_embedded	True	False	True	False	888
(filmRef)1292	BROXBURN HIGH SCHOOL SPORTS AND DISPLAY	14.0	A_standard_shotlist_tc	True	True	False	True	84
(filmRef)12920	[GRAMPIAN TELEVISION NEWS TAPE L1231]	8.0	B_grampian_embedded	True	False	True	False	763
(filmRef)12921	[GRAMPIAN TELEVISION NEWS TAPE L1232]	8.0	B_grampian_embedded	True	False	True	False	688
(filmRef)12922	[GRAMPIAN TELEVISION NEWS TAPE L1233]	8.0	B_grampian_embedded	True	False	True	False	789
(filmRef)12923	[GRAMPIAN TELEVISION NEWS TAPE L1234]	8.0	B_grampian_embedded	True	False	True	False	762
(filmRef)12924	[GRAMPIAN TELEVISION NEWS TAPE L1235]	8.0	B_grampian_embedded	True	False	True	False	744
(filmRef)12925	[GRAMPIAN TELEVISION NEWS TAPE L1236]	8.0	B_grampian_embedded	True	False	True	False	756
(filmRef)12926	[GRAMPIAN TELEVISION NEWS TAPE L1237]	8.0	B_grampian_embedded	True	False	True	False	372
(filmRef)12927	[GRAMPIAN TELEVISION NEWS TAPE L1238]	8.0	B_grampian_embedded	True	False	True	False	651
(filmRef)12928	[GRAMPIAN TELEVISION NEWS TAPE L1239]	8.0	B_grampian_embedded	True	False	True	False	624
(filmRef)12929	[GRAMPIAN TELEVISION NEWS TAPE L1240]	8.0	B_grampian_embedded	True	False	True	False	766
(filmRef)1293	BROXBURN HIGH SCHOOL SPORTS	19.0	A_standard_shotlist_tc	True	True	False	True	168
(filmRef)12930	[GRAMPIAN TELEVISION NEWS TAPE L1241]	8.0	B_grampian_embedded	True	False	True	False	759
(filmRef)12931	[GRAMPIAN TELEVISION NEWS TAPE L1242]	8.0	B_grampian_embedded	True	False	True	False	620
(filmRef)12932	[GRAMPIAN TELEVISION NEWS TAPE L1243]	8.0	B_grampian_embedded	True	False	True	False	682
(filmRef)12933	[GRAMPIAN TELEVISION NEWS TAPE L1244]	8.0	B_grampian_embedded	True	False	True	False	761
(filmRef)12934	[GRAMPIAN TELEVISION NEWS TAPE L1245]	8.0	B_grampian_embedded	True	False	True	False	736
(filmRef)12935	[GRAMPIAN TELEVISION NEWS TAPE L1246]	8.0	B_grampian_embedded	True	False	True	False	687
(filmRef)12936	[GRAMPIAN TELEVISION NEWS TAPE L1247]	8.0	B_grampian_embedded	True	False	True	False	766
(filmRef)12937	[GRAMPIAN TELEVISION NEWS TAPE L1248]	8.0	B_grampian_embedded	True	False	True	False	705
(filmRef)12938	[GRAMPIAN TELEVISION NEWS TAPE L1249]	8.0	B_grampian_embedded	True	False	True	False	849
(filmRef)12939	[GRAMPIAN TELEVISION NEWS TAPE L1250]	8.0	B_grampian_embedded	True	False	True	False	711
(filmRef)1294	UPHALL STATION CHILDREN'S GALA	19.0	A_standard_shotlist_tc	True	True	False	True	91
(filmRef)12940	[GRAMPIAN TELEVISION NEWS TAPE L1251]	8.0	B_grampian_embedded	True	False	True	False	723
(filmRef)12941	[GRAMPIAN TELEVISION NEWS TAPE L1252]	8.0	B_grampian_embedded	True	False	True	False	659
(filmRef)12942	[GRAMPIAN TELEVISION NEWS TAPE L1253]	8.0	B_grampian_embedded	True	False	True	False	1067
(filmRef)12943	[GRAMPIAN TELEVISION NEWS TAPE L1254]	8.0	B_grampian_embedded	True	False	True	False	711
(filmRef)12944	[GRAMPIAN TELEVISION NEWS TAPE L1255]	8.0	B_grampian_embedded	True	False	True	False	559
(filmRef)12945	[GRAMPIAN TELEVISION NEWS TAPE L1256]	8.0	B_grampian_embedded	True	False	True	False	540
(filmRef)12946	[GRAMPIAN TELEVISION NEWS TAPE L1257]	8.0	B_grampian_embedded	True	False	True	False	608
(filmRef)12947	[GRAMPIAN TELEVISION NEWS TAPE L1258]	8.0	B_grampian_embedded	True	False	True	False	664
(filmRef)12948	[GRAMPIAN TELEVISION NEWS TAPE L1259]	8.0	B_grampian_embedded	True	False	True	False	666
(filmRef)12949	[GRAMPIAN TELEVISION NEWS TAPE L1260]	8.0	B_grampian_embedded	True	False	True	False	743
(filmRef)1295	FERRY FAIR 1955	19.0	A_standard_shotlist_tc	True	True	False	True	214
(filmRef)12950	[GRAMPIAN TELEVISION NEWS TAPE L1261]	8.0	B_grampian_embedded	True	False	True	False	639
(filmRef)12951	[GRAMPIAN TELEVISION NEWS TAPE L1262]	8.0	B_grampian_embedded	True	False	True	False	510
(filmRef)12952	[GRAMPIAN TELEVISION NEWS TAPE L1263]	8.0	B_grampian_embedded	True	False	True	False	638
(filmRef)12953	[GRAMPIAN TELEVISION NEWS TAPE L1264]	8.0	B_grampian_embedded	True	False	True	False	591
(filmRef)12954	[GRAMPIAN TELEVISION NEWS TAPE L1265]	8.0	B_grampian_embedded	True	False	True	False	569
(filmRef)12955	[GRAMPIAN TELEVISION NEWS TAPE L1266]	8.0	B_grampian_embedded	True	False	True	False	719
(filmRef)12956	[GRAMPIAN TELEVISION NEWS TAPE L1267]	8.0	B_grampian_embedded	True	False	True	False	638
(filmRef)12957	[GRAMPIAN TELEVISION NEWS TAPE L1268]	8.0	B_grampian_embedded	True	False	True	False	720
(filmRef)12958	[GRAMPIAN TELEVISION NEWS TAPE L1269]	8.0	B_grampian_embedded	True	False	True	False	620
(filmRef)12959	[GRAMPIAN TELEVISION NEWS TAPE L1270]	8.0	B_grampian_embedded	True	False	True	False	1163
(filmRef)1296	KIRKLISTON CHILDREN'S GALA AND CROWNING OF QUEEN	19.0	A_standard_shotlist_tc	True	True	False	True	109
(filmRef)12960	[GRAMPIAN TELEVISION NEWS TAPE L1271]	8.0	B_grampian_embedded	True	False	True	False	803
(filmRef)12961	[GRAMPIAN TELEVISION NEWS TAPE L1272]	8.0	B_grampian_embedded	True	False	True	False	689
(filmRef)12962	[GRAMPIAN TELEVISION NEWS TAPE L1273]	8.0	B_grampian_embedded	True	False	True	False	578
(filmRef)12963	[GRAMPIAN TELEVISION NEWS TAPE L1274]	8.0	B_grampian_embedded	True	False	True	False	702
(filmRef)12964	[GRAMPIAN TELEVISION NEWS TAPE L1275]	8.0	B_grampian_embedded	True	False	True	False	667
(filmRef)12965	[GRAMPIAN TELEVISION NEWS TAPE L1276]	8.0	B_grampian_embedded	True	False	True	False	482
(filmRef)12966	[GRAMPIAN TELEVISION NEWS TAPE L1277]	8.0	B_grampian_embedded	True	False	True	False	670
(filmRef)12967	[GRAMPIAN TELEVISION NEWS TAPE L1278]	8.0	B_grampian_embedded	True	False	True	False	786
(filmRef)12968	[GRAMPIAN TELEVISION NEWS TAPE L1279]	8.0	B_grampian_embedded	True	False	True	False	741
(filmRef)12969	[GRAMPIAN TELEVISION NEWS TAPE L1280]	8.0	B_grampian_embedded	True	False	True	False	858
(filmRef)1297	FERRY FAIR OF 1954, the	19.0	A_standard_shotlist_tc	True	True	False	True	237
(filmRef)12970	[GRAMPIAN TELEVISION NEWS TAPE L1281]	8.0	B_grampian_embedded	True	False	True	False	555
(filmRef)12971	[GRAMPIAN TELEVISION NEWS TAPE L1282]	8.0	B_grampian_embedded	True	False	True	False	403
(filmRef)12972	[GRAMPIAN TELEVISION NEWS TAPE L1283]	8.0	B_grampian_embedded	True	False	True	False	658
(filmRef)12973	[GRAMPIAN TELEVISION NEWS TAPE L1284]	8.0	B_grampian_embedded	True	False	True	False	670
(filmRef)12974	[GRAMPIAN TELEVISION NEWS TAPE L1285]	8.0	B_grampian_embedded	True	False	True	False	733
(filmRef)12975	[GRAMPIAN TELEVISION NEWS TAPE L1286]	8.0	B_grampian_embedded	True	False	True	False	668
(filmRef)12976	[GRAMPIAN TELEVISION NEWS TAPE L1287]	8.0	B_grampian_embedded	True	False	True	False	680
(filmRef)12977	[GRAMPIAN TELEVISION NEWS TAPE L1288]	8.0	B_grampian_embedded	True	False	True	False	626
(filmRef)12978	[GRAMPIAN TELEVISION NEWS TAPE L1289]	8.0	B_grampian_embedded	True	False	True	False	374
(filmRef)12979	[GRAMPIAN TELEVISION NEWS TAPE L1290]	8.0	B_grampian_embedded	True	False	True	False	758
(filmRef)1298	GALA DAY AND CROWNING CEREMONY AT BROXBURN	19.0	A_standard_shotlist_tc	True	True	False	True	121
(filmRef)12980	[GRAMPIAN TELEVISION NEWS TAPE L1291]	8.0	B_grampian_embedded	True	False	True	False	692
(filmRef)12981	[GRAMPIAN TELEVISION NEWS TAPE L1292]	8.0	B_grampian_embedded	True	False	True	False	647
(filmRef)12982	[GRAMPIAN TELEVISION NEWS TAPE L1293]	8.0	B_grampian_embedded	True	False	True	False	771
(filmRef)12983	[GRAMPIAN TELEVISION NEWS TAPE L1294]	8.0	B_grampian_embedded	True	False	True	False	688
(filmRef)12984	[GRAMPIAN TELEVISION NEWS TAPE L1295]	8.0	B_grampian_embedded	True	False	True	False	723
(filmRef)12985	[GRAMPIAN TELEVISION NEWS TAPE L1296]	8.0	B_grampian_embedded	True	False	True	False	803
(filmRef)12986	[GRAMPIAN TELEVISION NEWS TAPE L1297]	8.0	B_grampian_embedded	True	False	True	False	720
(filmRef)12987	[GRAMPIAN TELEVISION NEWS TAPE L1298]	8.0	B_grampian_embedded	True	False	True	False	805
(filmRef)12988	[GRAMPIAN TELEVISION NEWS TAPE L1299]	8.0	B_grampian_embedded	True	False	True	False	725
(filmRef)12989	[GRAMPIAN TELEVISION NEWS TAPE L1300]	8.0	B_grampian_embedded	True	False	True	False	684
(filmRef)12990	[GRAMPIAN TELEVISION NEWS TAPE L1301]	8.0	B_grampian_embedded	True	False	True	False	817
(filmRef)12991	[GRAMPIAN TELEVISION NEWS TAPE L1302]	8.0	B_grampian_embedded	True	False	True	False	614
(filmRef)12992	[GRAMPIAN TELEVISION NEWS TAPE L1303]	8.0	B_grampian_embedded	True	False	True	False	868
(filmRef)12993	[GRAMPIAN TELEVISION NEWS TAPE L1304]	8.0	B_grampian_embedded	True	False	True	False	871
(filmRef)12994	[GRAMPIAN TELEVISION NEWS TAPE L1305]	8.0	B_grampian_embedded	True	False	True	False	673
(filmRef)12995	[GRAMPIAN TELEVISION NEWS TAPE L1306]	8.0	B_grampian_embedded	True	False	True	False	634
(filmRef)12996	[GRAMPIAN TELEVISION NEWS TAPE L1307]	8.0	B_grampian_embedded	True	False	True	False	809
(filmRef)12997	[GRAMPIAN TELEVISION NEWS TAPE L1308]	8.0	B_grampian_embedded	True	False	True	False	612
(filmRef)12998	[GRAMPIAN TELEVISION NEWS TAPE L1309]	8.0	B_grampian_embedded	True	False	True	False	529
(filmRef)12999	[GRAMPIAN TELEVISION NEWS TAPE L1310]	8.0	B_grampian_embedded	True	False	True	False	619
(filmRef)1299A	BROXBURN HIGH SCHOOL SPORTS	19.0	A_standard_shotlist_tc	True	True	False	True	62
(filmRef)1299B	HM QUEEN ELIZABETH AND HRH DUKE OF EDINBURGH PASSING THROUGH BROXBURN	14.0	A_standard_shotlist_tc	True	True	False	True	93
(filmRef)1300	BROXBURN AND DISTRICT CHILDREN'S GALA DAY AND CROWNING CEREMONY	19.0	A_standard_shotlist_tc	True	True	False	True	92
(filmRef)13000	[GRAMPIAN TELEVISION NEWS TAPE L1311]	8.0	B_grampian_embedded	True	False	True	False	680
(filmRef)13001	[GRAMPIAN TELEVISION NEWS TAPE L1312]	8.0	B_grampian_embedded	True	False	True	False	716
(filmRef)13002	[GRAMPIAN TELEVISION NEWS TAPE L1313]	8.0	B_grampian_embedded	True	False	True	False	640
(filmRef)13003	[GRAMPIAN TELEVISION NEWS TAPE L1314]	8.0	B_grampian_embedded	True	False	True	False	552
(filmRef)13004	[GRAMPIAN TELEVISION NEWS TAPE L1315]	8.0	B_grampian_embedded	True	False	True	False	655
(filmRef)13005	[GRAMPIAN TELEVISION NEWS TAPE L1316]	8.0	B_grampian_embedded	True	False	True	False	472
(filmRef)13006	[GRAMPIAN TELEVISION NEWS TAPE L1317]	8.0	B_grampian_embedded	True	False	True	False	662
(filmRef)13007	[GRAMPIAN TELEVISION NEWS TAPE L1318]	8.0	B_grampian_embedded	True	False	True	False	704
(filmRef)13008	[GRAMPIAN TELEVISION NEWS TAPE L1319]	8.0	B_grampian_embedded	True	False	True	False	468
(filmRef)13009	[GRAMPIAN TELEVISION NEWS TAPE L1320]	8.0	B_grampian_embedded	True	False	True	False	545
(filmRef)1301	[GALA DAY BROXBURN 1953]	19.0	A_standard_shotlist_tc	True	True	False	True	137
(filmRef)13010	[GRAMPIAN TELEVISION NEWS TAPE L1321]	8.0	B_grampian_embedded	True	False	True	False	409
(filmRef)13011	[GRAMPIAN TELEVISION NEWS TAPE L1322]	8.0	B_grampian_embedded	True	False	True	False	393
(filmRef)13012	[GRAMPIAN TELEVISION NEWS TAPE L1323]	8.0	B_grampian_embedded	True	False	True	False	629
(filmRef)13013	[GRAMPIAN TELEVISION NEWS TAPE L1324]	8.0	B_grampian_embedded	True	False	True	False	747
(filmRef)13014	[GRAMPIAN TELEVISION NEWS TAPE L1325]	8.0	B_grampian_embedded	True	False	True	False	439
(filmRef)13015	[GRAMPIAN TELEVISION NEWS TAPE L1326]	8.0	B_grampian_embedded	True	False	True	False	372
(filmRef)13016	[GRAMPIAN TELEVISION NEWS TAPE L1327]	8.0	B_grampian_embedded	True	False	True	False	459
(filmRef)13017	[GRAMPIAN TELEVISION NEWS TAPE L1328]	8.0	B_grampian_embedded	True	False	True	False	579
(filmRef)13018	[GRAMPIAN TELEVISION NEWS TAPE L1329]	8.0	B_grampian_embedded	True	False	True	False	428
(filmRef)13019	[GRAMPIAN TELEVISION NEWS TAPE L1330]	8.0	B_grampian_embedded	True	False	True	False	415
(filmRef)1302	[GALA DAY BROXBURN]	19.0	A_standard_shotlist_tc	True	True	False	True	132
(filmRef)13020	[GRAMPIAN TELEVISION NEWS TAPE L1331]	8.0	B_grampian_embedded	True	False	True	False	599
(filmRef)13021	[GRAMPIAN TELEVISION NEWS TAPE L1332]	8.0	B_grampian_embedded	True	False	True	False	590
(filmRef)13022	[GRAMPIAN TELEVISION NEWS TAPE L1333]	8.0	B_grampian_embedded	True	False	True	False	521
(filmRef)13023	[GRAMPIAN TELEVISION NEWS TAPE L1334]	8.0	B_grampian_embedded	True	False	True	False	860
(filmRef)13024	[GRAMPIAN TELEVISION NEWS TAPE L1335]	8.0	B_grampian_embedded	True	False	True	False	594
(filmRef)13025	[GRAMPIAN TELEVISION NEWS TAPE L1336]	8.0	B_grampian_embedded	True	False	True	False	536
(filmRef)13026	[GRAMPIAN TELEVISION NEWS TAPE L1337]	8.0	B_grampian_embedded	True	False	True	False	696
(filmRef)13027	[GRAMPIAN TELEVISION NEWS TAPE L1338]	8.0	B_grampian_embedded	True	False	True	False	659
(filmRef)13028	[GRAMPIAN TELEVISION NEWS TAPE L1339]	8.0	B_grampian_embedded	True	False	True	False	637
(filmRef)13029	[GRAMPIAN TELEVISION NEWS TAPE L1340]	8.0	B_grampian_embedded	True	False	True	False	742
(filmRef)1303	(BROXBURN GALA DAY 1953)	19.0	A_standard_shotlist_tc	True	True	False	True	123
(filmRef)13030	[GRAMPIAN TELEVISION NEWS TAPE L1341]	8.0	B_grampian_embedded	True	False	True	False	774
(filmRef)13031	[GRAMPIAN TELEVISION NEWS TAPE L1342]	8.0	B_grampian_embedded	True	False	True	False	524
(filmRef)13032	[GRAMPIAN TELEVISION NEWS TAPE L1343]	8.0	B_grampian_embedded	True	False	True	False	698
(filmRef)13033	[GRAMPIAN TELEVISION NEWS TAPE L1344]	8.0	B_grampian_embedded	True	False	True	False	567
(filmRef)13034	[GRAMPIAN TELEVISION NEWS TAPE L1345]	8.0	B_grampian_embedded	True	False	True	False	513
(filmRef)13035	[GRAMPIAN TELEVISION NEWS TAPE L1346]	8.0	B_grampian_embedded	True	False	True	False	770
(filmRef)13036	[GRAMPIAN TELEVISION NEWS TAPE L1347]	8.0	B_grampian_embedded	True	False	True	False	774
(filmRef)13037	[GRAMPIAN TELEVISION NEWS TAPE L1348]	8.0	B_grampian_embedded	True	False	True	False	641
(filmRef)13038	[GRAMPIAN TELEVISION NEWS TAPE L1349]	8.0	B_grampian_embedded	True	False	True	False	588
(filmRef)13039	[GRAMPIAN TELEVISION NEWS TAPE L1350]	8.0	B_grampian_embedded	True	False	True	False	735
(filmRef)1304	(DUMFRIES - VISIT AND INSPECTION)	14.0	A_standard_shotlist_tc	True	True	False	True	51
(filmRef)13040	[GRAMPIAN TELEVISION NEWS TAPE L1351]	8.0	B_grampian_embedded	True	False	True	False	549
(filmRef)13041	[GRAMPIAN TELEVISION NEWS TAPE L1352]	8.0	B_grampian_embedded	True	False	True	False	651
(filmRef)13042	[GRAMPIAN TELEVISION NEWS TAPE L1353]	8.0	B_grampian_embedded	True	False	True	False	589
(filmRef)13043	[GRAMPIAN TELEVISION NEWS TAPE L1354]	8.0	B_grampian_embedded	True	False	True	False	794
(filmRef)13044	[GRAMPIAN TELEVISION NEWS TAPE L1355]	8.0	B_grampian_embedded	True	False	True	False	777
(filmRef)13045	[GRAMPIAN TELEVISION NEWS TAPE L1356]	8.0	B_grampian_embedded	True	False	True	False	752
(filmRef)13046	[GRAMPIAN TELEVISION NEWS TAPE L1357]	8.0	B_grampian_embedded	True	False	True	False	701
(filmRef)13047	[GRAMPIAN TELEVISION NEWS TAPE L1358]	8.0	B_grampian_embedded	True	False	True	False	726
(filmRef)13048	[GRAMPIAN TELEVISION NEWS TAPE L1359]	8.0	B_grampian_embedded	True	False	True	False	638
(filmRef)13049	[GRAMPIAN TELEVISION NEWS TAPE L1360]	8.0	B_grampian_embedded	True	False	True	False	633
(filmRef)1305	[SCOTTISH NATIONALISTS' BANNOCKBURN CELEBRATIONS]	14.0	A_standard_shotlist_tc	True	True	False	True	401
(filmRef)13050	[GRAMPIAN TELEVISION NEWS TAPE L1361]	8.0	B_grampian_embedded	True	False	True	False	616
(filmRef)13051	[GRAMPIAN TELEVISION NEWS TAPE L1362]	8.0	B_grampian_embedded	True	False	True	False	641
(filmRef)13052	[GRAMPIAN TELEVISION NEWS TAPE L1363]	8.0	B_grampian_embedded	True	False	True	False	698
(filmRef)13053	[GRAMPIAN TELEVISION NEWS TAPE L1364]	8.0	B_grampian_embedded	True	False	True	False	699
(filmRef)13054	[GRAMPIAN TELEVISION NEWS TAPE L1365]	8.0	B_grampian_embedded	True	False	True	False	743
(filmRef)13055	[GRAMPIAN TELEVISION NEWS TAPE L1366]	8.0	B_grampian_embedded	True	False	True	False	659
(filmRef)13056	[GRAMPIAN TELEVISION NEWS TAPE L1367]	8.0	B_grampian_embedded	True	False	True	False	764
(filmRef)13057	[GRAMPIAN TELEVISION NEWS TAPE L1368]	8.0	B_grampian_embedded	True	False	True	False	767
(filmRef)13058	[GRAMPIAN TELEVISION NEWS TAPE L1369]	8.0	B_grampian_embedded	True	False	True	False	771
(filmRef)13059	[GRAMPIAN TELEVISION NEWS TAPE L1370]	8.0	B_grampian_embedded	True	False	True	False	792
(filmRef)1306	(EMPIRE EXHIBITION: EXTERIORS AND INTERIORS)	14.0	A_standard_shotlist_tc	True	True	False	True	291
(filmRef)13060	[GRAMPIAN TELEVISION NEWS TAPE L1371]	8.0	B_grampian_embedded	True	False	True	False	772
(filmRef)13061	[GRAMPIAN TELEVISION NEWS TAPE L1372]	8.0	B_grampian_embedded	True	False	True	False	744
