film_ref	title	year	genre_tag	genre_tag_raw	desc_word_count	n_desc_fields	has_shotlist	has_reels	has_credit_line	credit_text	n_subjects	has_timecodes	timecode_count	n_creators
(filmRef)T1261	[INTERVIEW WITH EDINBURGH LORD PROVOST ABOUT RE-DEVELOPMENT IN EDINBURGH]	1973.0	non-fiction	non-fiction	42	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1262	[INTERVIEW WITH ENOCH HUMPHRIES OF FIREMEN'S UNION]	1974.0	non-fiction	non-fiction	69	4	True	False	False		0	True	1	0
(filmRef)T1263	[GRANGEMOUTH: BP EXPANSION INTERVIEW WITH OFFICIAL]	1971.0	non-fiction	non-fiction	47	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1264	[GLASGOW UNDERGROUND]	1974.0	non-fiction	non-fiction	96	4	True	False	True	Shotlisted at 24fps	0	True	8	0
(filmRef)T1265	[GLASGOW BUS BOUND FOR HAMBURG FOR GLASGOW WEEK]	1974.0	non-fiction	non-fiction	111	4	True	False	False		0	True	10	0
(filmRef)T1266	[REPORT ON SHIPS WHICH DEAL WITH OIL POLLUTION]	1971.0	non-fiction; television news	non-fiction; television news	86	4	True	False	False		1	True	5	0
(filmRef)T1267	[EXHIBITION OF VICTORIAN SLEEPER AT WAVERLEY STATION]	1973.0	non-fiction	non-fiction	57	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1268	[INTERVIEW WITH STUDENT LEADER AT STIRLING]	1973.0	non-fiction	non-fiction	107	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1269	[GLASGOW STUDENTS CHARITIES QUEEN SELLS LORD PROVOST SOME RAFFLE TICKETS FOR A SPORTS CAR]	1972.0	non-fiction	non-fiction	69	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1270	[INTERVIEW WITH PROFESSOR WATSON ABOUT SETTING UP SCHOOL IN CANADIAN STUDIES IN EDINBURGH]	1974.0	non-fiction	non-fiction	43	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1271	[MINERS PROTEST]	1970.0	non-fiction	non-fiction	98	4	True	False	False		0	True	9	0
(filmRef)T1272	[FORRESTRY COMMISSION LOG CABIN VILLAGE NEAR CALLANDER]	1973.0	non-fiction	non-fiction	102	4	True	False	False		0	True	9	0
(filmRef)T1273	[GENERAL POLICE REPORT]	1973.0	non-fiction	non-fiction	91	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1274	"[RENAMING OF SHIP ""NORDIC CLANSMAN"" AT GREENOCK]"	1974.0	non-fiction; television news	non-fiction; television news	78	4	True	False	True	mainly trims	0	True	9	0
(filmRef)T1275	[REPORT ON OXFAM'S CONTRIBUTION TO PAKISTAN CHOLERA OUTBREAK (EDINBURGH)]	1971.0	non-fiction	non-fiction	63	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1276	[VISUALS OF GALES AT KILCREGGAN, THE CLYDE AND GENERAL GALES IN TROON]	1972.0	non-fiction	non-fiction	59	4	True	False	True	Shotlisted at 24fps	0	True	6	0
(filmRef)T1277	[TENEMENT COLLAPSE]	1970.0	non-fiction	non-fiction	68	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1278	[POLLING STATIONS, GLASGOW]	1974.0	non-fiction	non-fiction	35	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1279	[GLIDING FEATURE]	1975.0	non-fiction	non-fiction	43	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1280	[INTERVIEW WITH LORD ROBENS]	1972.0	non-fiction	non-fiction	90	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1281	[OPENING OF VOLVO FACTORY: IRVINE NEW TOWN]	1972.0	non-fiction	non-fiction	62	4	True	False	True	commag wildtrack	2	True	4	0
(filmRef)T1282	GRILL, the	1972.0	fiction	fiction	60	5	True	False	False		0	True	1	0
(filmRef)T1283	[SHIPBUILDING IN 1970s]	1975.0	non-fiction; television documentary	non-fiction; television documentary	156	4	True	False	True	countdown leader	0	True	10	0
(filmRef)T1284	[INTERVIEW ABOUT TALKS HELD CONCERNING THE DISCIPLINE OF STUDENTS AT STIRLING UNIVERSITY]	1972.0	non-fiction	non-fiction	140	4	True	False	True	Trims and leader	0	True	7	0
(filmRef)T1285	[GOOD FRIDAY HOLIDAY CROWDS. RAILWAY STATION]	1974.0	non-fiction	non-fiction	64	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1286	[BEER STRIKE. PUBLIC HOUSE WORKERS STRIKE. VISUALS OF PICKETS AT GLASGOW BREWERY AND HERIOT WATT BREWERY]	1972.0	non-fiction	non-fiction	81	4	True	False	True	Shotlisted at 24fps	0	True	10	0
(filmRef)T1287	[INTERVIEW STUDENT ABOUT MEN FOR CHARITIES QUEEN CONTEST]	1974.0	non-fiction	non-fiction	92	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1288	[REPORT ON NEW DEVELOPMENTS AT TROON GOLF COURSE]	1970.0	non-fiction	non-fiction	117	4	True	False	True	Shotlisted at 24fps	0	True	7	0
(filmRef)T1289	[CIVIL SERVICE PROTEST MARCH]	1973.0	non-fiction	non-fiction	26	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1290	[PROCLAMATION OF ELECTION 1974 IN EDINBURGH]	1974.0	non-fiction	non-fiction	106	4	True	False	True	Shotlisted at 24fps	0	True	7	0
(filmRef)T1291	[YOUTH CENTRE IN BATH STREET CARING FOR DRUG USERS. INTERVIEW WITH ORGANISER]	1973.0	non-fiction	non-fiction	80	4	True	False	True	shotlisted at 24fps	0	True	2	0
(filmRef)T1292	[LABORATORY AT EAST KILBRIDE WITH NEW REACTOR FOR CARBON DATING]	1972.0	non-fiction	non-fiction	89	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1293	[PAGEANT AT DOLLAR]	1972.0	non-fiction	non-fiction	78	4	True	False	True	shotlisted at 24fps	0	True	9	0
(filmRef)T1294	SCHOOLSHIP	1969.0	non-fiction; television documentary	non-fiction; television documentary	272	5	True	False	True	STV logo	3	True	13	0
(filmRef)T1295	[INTERVIEW ABOUT RAC SCOTTISH RALLY]	1973.0	non-fiction	non-fiction	57	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1296	[INTERVIEW WITH PROVOST OF EAST KILBRIDE ABOUT AWARDS FOR YOUTH WORK]	1973.0	non-fiction	non-fiction	44	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1297	[REPORT ON MAN WHO FEEDS PIGEONS IN PRINCES STREET GARDENS, EDINBURGH]	1970.0	non-fiction	non-fiction	70	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1298	[DOMINOES]	1974.0	non-fiction; television news	non-fiction; television news	59	4	True	False	False		1	True	3	0
(filmRef)T1299	[MICROWAVE AND ELECTRONIC SYSTEMS LTD. NEW FACTORY, NEWBRIDGE]	1971.0	non-fiction	non-fiction	91	4	True	False	True	Shotlisted at 24fps	0	True	10	0
(filmRef)T1300	[QUEEN IN EDINBURGH]	1974.0	non-fiction	non-fiction	134	4	True	False	True	Shotlisted at 24fps	0	True	9	0
(filmRef)T1301	[GENERAL ASSEMBLY OF CHURCH OF SCOTLAND OPENING CEREMONY]	1974.0	non-fiction; television news	non-fiction; television news	126	4	True	False	True	protesters shout slogans	2	True	9	0
(filmRef)T1302	[VOX POPS AT EASTERHOUSE ABOUT NEW NAMES FOR SCHEME]	1972.0	non-fiction	non-fiction	63	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1303	[INVERKEITHING QUARRY]	1973.0	non-fiction	non-fiction	78	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1304	[WALKER CUP WIN AND PRESENTATION OF CUP. ST ANDREWS 27TH MAY 1971]	1971.0	non-fiction	non-fiction	97	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1305	[DATELINE, 23 OCTOBER 1970]	1970.0	non-fiction	non-fiction	148	4	True	False	True	Shotlisted at 24fps	0	True	14	0
(filmRef)T1306	[INTERVIEWS WITH SCHOOLCHILDREN ON THEIR HOPES FOR JOBS WHEN THEY LEAVE SCHOOL THIS TERM]	1974.0	non-fiction	non-fiction	65	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1307	[REPORT ON MURAL AT LADIES LOO, QUEEN STREET STATION, GLASGOW]	1971.0	non-fiction	non-fiction	71	4	True	False	False		0	True	5	0
(filmRef)T1308	[INT. MR A. BUCHANAN-SMITH, UNDER SECRETARY OF STATE, SCOTTISH OFFICE, RE NEW COUNCIL TO COORDINATE EFFORTS TO COMBAT CRIME]	1972.0	non-fiction	non-fiction	73	4	True	False	False		0	True	1	0
(filmRef)T1309	[MINERS-INTERVIEW WITH BILL MACLEAN]	1974.0	non-fiction	non-fiction	62	4	True	False	False		0	True	2	0
(filmRef)T1310	[ST. MIRREN FOOTBALL GROUND, LOVE STREET, PAISLEY]	1975.0	non-fiction	non-fiction	30	4	True	False	False		0	True	3	0
(filmRef)T1311	[REPORT ON AYR CATTLE SHOW]	1972.0	non-fiction	non-fiction	55	4	True	False	False		0	True	5	0
(filmRef)T1312	[NEW COLOUR SCHEME FOR CITY BUSES]	1975.0	non-fiction	non-fiction	58	4	True	False	False		0	True	6	0
(filmRef)T1313	[INTERVIEW ABOUT SCOTLAND'S TRADE WITH JAPAN]	1972.0	non-fiction	non-fiction	35	4	True	False	False		0	True	1	0
(filmRef)T1314	[STOBHILL HOSPITAL]	1973.0	non-fiction; television news	non-fiction; television news	82	4	True	False	True	trims	1	True	9	0
(filmRef)T1315	[NEW DRILLING FOR SUBWAY AT ST. ENOCH'S, GLASGOW]	1974.0	non-fiction	non-fiction	32	4	True	False	False		0	True	1	0
(filmRef)T1316	[BRITISH NAVAL CRUISER LION'S LAST VOYAGE]	1973.0	non-fiction	non-fiction	62	4	True	False	False		0	True	4	0
(filmRef)T1317	[LIBRARY STOCK OF VISUALS OF HONEYWELL FACTORY AND PICKETS OUTSIDE]	1975.0	non-fiction	non-fiction	37	4	True	False	False		0	True	3	0
(filmRef)T1318	[FEATURE ON WHITEINCH DISTRICT OF GLASGOW]	1970.0	non-fiction	non-fiction	120	4	True	False	False		0	True	13	0
(filmRef)T1319	[PROPOSED MERGER OF HAMILTON ACCIES AND CLYDE]	1975.0	non-fiction	non-fiction	51	4	True	False	False		0	True	3	0
(filmRef)T1320	[SCOTTISH BOAT SHOW]	1973.0	non-fiction	non-fiction	67	4	True	False	True	Shotlisted at 24fps	0	True	8	0
(filmRef)T1321	[GAS CABS, FALKIRK]	1973.0	non-fiction	non-fiction	85	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1322	[REPORT ON THE CLOSURE OF PORTOBELLO BATHING POOL, EDINBURGH]	1971.0	non-fiction; television news	non-fiction; television news	108	4	True	False	True	Shotlisted at 24fps	1	True	5	0
(filmRef)T1323	[FEATURETTE ON THE SAMARITANS]	1970.0	non-fiction	non-fiction	92	4	True	False	True	Shotlisted at 24fps	0	True	8	0
(filmRef)T1324	[WOMENS COMMISSION INTERVIEW]	1973.0	non-fiction	non-fiction	84	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1325	[CHICKEN RESEARCH CENTRE]	1973.0	non-fiction	non-fiction	94	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1326	[G. YOUNG INTERVIEWED ABOUT STONEHOUSE NEW TOWN]	1973.0	non-fiction	non-fiction	74	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1327	[INGLISTON. NEW LEISURE AND EXHIBITION COMPLEX PROPOSED]	1972.0	non-fiction	non-fiction	44	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1328	[STORY ON CANDLE MAKING FIRM]	1974.0	non-fiction	non-fiction	83	4	True	False	True	Shotlisted at24fps	0	True	6	0
(filmRef)T1329	[FUNERAL IN GLASGOW OF YOUNG SCOTS SOLDIER SHOT IN ULSTER]	1971.0	non-fiction	non-fiction	69	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1330	[SCOTTISH WOOL COLLEGE IN GALASHIELS]	1975.0	non-fiction	non-fiction	83	4	True	False	True	shotlisted at 24fps	0	True	11	0
(filmRef)T1331	[INTERVIEW WITH RICHARD AYRES ABOUT FUTURE PRODUCTIONS AT THE LYCEUM, EDINBURGH]	1971.0	non-fiction	non-fiction	50	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1332	[INTERVIEW WITH LORD POLWORTH ABOUT GERMAN INDUSTRIALISTS COMING TO SCOTLAND]	1972.0	non-fiction	non-fiction	45	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1333	[INTERVIEW ABOUT THE EFFECT ON SCOTTISH FARMING WHEN WE JOIN THE EEC]	1972.0	non-fiction	non-fiction	48	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1334	[BUILDING STRIKE MEETINGS. GLASGOW AND EDINBURGH]	1972.0	non-fiction	non-fiction	59	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1335	[LAUNCH OF GOLDEN ORIOLE, GOVAN SHIPYARDS]	1975.0	non-fiction	non-fiction	76	4	True	False	True	Shotlisted at 24fps	0	True	8	0
(filmRef)T1336	[LATEST SITUATION WITH GLASGOW FIRE SERVICE]	1973.0	non-fiction	non-fiction	72	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1337	[EFFECTS OF RAIL STRIKE IN EDINBURGH]	1973.0	non-fiction	non-fiction	46	4	True	False	True	Shotlisted at 24fps	0	True	5	0
(filmRef)T1338	"[""STEEL"". INTERVIEW WITH SIR JOHN TOOTHILL ABOUT HOW TO SAVE JOBS IN THE STEEL INDUSTRY]"	1972.0	non-fiction	non-fiction	80	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1339	[INTERVIEW ABOUT SCOTTISH OIL WITH MR GIBSON]	1973.0	non-fiction	non-fiction	55	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1340	[MONTAGE OF SHETLANDS THEN INTO AN INT. ABOUT THE EFFECT OF NORTH SEA OIL IN THE SHETLANDS]	1972.0	non-fiction	non-fiction	65	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1341	[EDINBURGH FESTIVAL OPENING PARADE]	1973.0	non-fiction	non-fiction	63	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1342	[INTERVIEW WITH BOILERMAKERS LEADER REGARDING SIGNING WITH GOVAN SHIPBUILDERS]	1972.0	non-fiction	non-fiction	76	4	True	False	True	Shotlisted at 24fps	0	True	6	0
(filmRef)T1343	[DUNFERMLINE VISUALS AND GLENEAGLES AND SOUTHEBYS SALE AT GLENEAGLES]	1975.0	non-fiction	non-fiction	56	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1344	[DATELINE 5TH NOVEMBER 1970]	1970.0	non-fiction	non-fiction	143	4	True	False	True	Shotlisted at 24fps	0	True	10	0
(filmRef)T1345	[PRESIDENT HEINMAN OF GERMANY'S VISIT TO EDINBURGH UNIVERSITY]	1972.0	non-fiction	non-fiction	143	4	True	False	True	Shotlisted at 24fps	0	True	13	0
(filmRef)T1346	[INTERVIEW WITH DEREK PARLANE OF RANGERS]	1974.0	non-fiction	non-fiction	28	3	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1347	[INTERVIEW WITH AA SPOKESMAN ABOUT SCOTTISH ROADS]	1972.0	non-fiction	non-fiction	53	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1348	[DOCKER PICKETS AND MARATHON (CLYDEBANK)]	1972.0	non-fiction	non-fiction	118	4	True	False	True	Shotlisted at 24fps	0	True	13	0
(filmRef)T1349	[GENERAL ASSEMBLY INTERIOR SHOTS FILMED ON THIRD DAY]	1971.0	non-fiction	non-fiction	46	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1350	[NEWS LIBRARY. NEW BUS BY BRITISH LEYLAND]	1975.0	non-fiction; television news	non-fiction; television news	62	4	True	False	False		0	True	6	0
(filmRef)T1351	[CHRISTOPHER CHATAWAY PRESENTED WITH CLOCK AND INTERVIEW WITH JOHN HOSSACK]	1973.0	non-fiction	non-fiction	94	4	True	False	True	Shotlisted at 24fps	0	True	6	0
(filmRef)T1352	[VISUALS OF CUSTOM HOUSE QUAY, GLASGOW]	1973.0	non-fiction; television news	non-fiction; television news	48	4	True	False	True	Wildtrack	3	True	3	0
(filmRef)T1353	[LIBRARY STOCK. GEORGE SQUARE AND VARIOUS STREETS, ST ENOCH SQUARE - BUSES AND PEDESTRIANS]	1973.0	non-fiction	non-fiction	104	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1354	[INTERVIEW WITH INSPECTOR OF POLICE]	1972.0	non-fiction	non-fiction	51	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1355	[ROSYTH NAVY BOATS FOR TATTOO]	1973.0	non-fiction	non-fiction	190	4	True	False	True	Shotlisted at 24fps	0	True	18	0
(filmRef)T1356	['LIBRARY OF TOYS' FOR HANDICAPPED OR SICK KIDS AT YORKHILL HOSPITAL]	1974.0	non-fiction	non-fiction	61	4	True	False	True	Shotlisted at 24fps	3	True	4	0
(filmRef)T1357	[VISUALS OF CLYDEBANK]	1973.0	non-fiction	non-fiction	71	4	True	False	True	Shotlisted at 24fps	0	True	10	0
(filmRef)T1358	[GAS BOARD APPRENTICE YOUTH CAMPS]	1973.0	non-fiction	non-fiction	49	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1359	[INTERVIEW AND VISUALS, ONE O' CLOCK GUNNER PAY RISE, EDINBURGH]	1973.0	non-fiction; television news	non-fiction; television news	109	4	True	False	False		1	True	3	0
(filmRef)T1360	[DEMO ON STEEL CLOSURE AT TOLLCROSS]	1973.0	non-fiction	non-fiction	36	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1361	[HELICOPTER WORKING AT THE PASS OF KILLIECRANKIE]	1973.0	non-fiction	non-fiction	49	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1362	[PRINCESS MARGARET AT ASSEMBLY ROOMS, EDINBURGH]	1972.0	non-fiction	non-fiction	34	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1363	[REPORT ON EDINBURGH'S OLD CITY GUARD AND INTERVIEWS]	1973.0	non-fiction	non-fiction	96	4	True	False	True	Shotlisted at 24fps	0	True	7	0
(filmRef)T1364	[LANIMER DAY, LANARK]	1973.0	non-fiction; television news	non-fiction; television news	80	4	True	False	True	flower girl?	1	True	5	0
(filmRef)T1365	[INTERVIEW WITH SIR WILLIAM YOUNGER AT AVIEMORE CONFERENCE]	1972.0	non-fiction	non-fiction	69	4	True	False	True	Shotlisted at 24fps	0	True	3	0
(filmRef)T1366	[RAF LEAVE LEUCHARS]	1972.0	non-fiction	non-fiction	69	4	True	False	True	Shotlisted at 24fps	0	True	7	0
(filmRef)T1367	[LIBRARY SHOTS OF RIVER TAY AT TAYPORT]	1975.0	non-fiction	non-fiction	59	4	True	False	True	Shotlisted at 24fps	0	True	2	0
(filmRef)T1368	[NATO EXERCISE. FIRTH OF FORTH]	1973.0	non-fiction	non-fiction	155	4	True	False	True	Shotlisted at 24fps	0	True	13	0
(filmRef)T1369	[SHELL HOUSE, LEVEN]	1973.0	non-fiction	non-fiction	120	4	True	False	True	Shotlisted at 24fps	0	True	12	0
(filmRef)T1370	[QUEEN, DUKE OF EDINBURGH AND PRINCESS ANNE VISIT PLESSY CLOCK FACTORY AND OPEN NEW LOCH LOMOND WATER SCHEME]	1971.0	non-fiction	non-fiction	81	4	True	False	True	Shotlisted at 24fps	0	True	4	0
(filmRef)T1371	[report on future tour of edinburgh's lyceum. interview with organiseR]	1972.0	non-fiction	non-fiction	37	4	True	False	True	Shotlisted at 24fps	0	True	1	0
(filmRef)T1372	[EDINBURGH'S NEW LABOUR PROVOST]	1972.0	non-fiction; television news	non-fiction; television news	80	4	True	False	False		3	True	5	0
